multivalue_hint,contactLinks_1_text,contactLinks_1_url,contactLinks_2_text,contactLinks_2_url,contactLinks_3_text,contactLinks_3_url,contactLinks_4_text,contactLinks_4_url,contactLinks_5_text,contactLinks_5_url,contactLinks_6_text,contactLinks_6_url,contactLinks_7_text,contactLinks_7_url,contactLinks_8_text,contactLinks_8_url,contactLinks_9_text,contactLinks_9_url,infoForContactCenter,officeLinks_10_text,officeLinks_10_url,officeLinks_11_text,officeLinks_11_url,officeLinks_12_text,officeLinks_12_url,officeLinks_13_text,officeLinks_13_url,officeLinks_14_text,officeLinks_14_url,officeLinks_15_text,officeLinks_15_url,officeLinks_16_text,officeLinks_16_url,officeLinks_17_text,officeLinks_17_url,officeLinks_18_text,officeLinks_18_url,officeLinks_1_text,officeLinks_1_url,officeLinks_2_text,officeLinks_2_url,officeLinks_3_text,officeLinks_3_url,officeLinks_4_text,officeLinks_4_url,officeLinks_5_text,officeLinks_5_url,officeLinks_6_text,officeLinks_6_url,officeLinks_7_text,officeLinks_7_url,officeLinks_8_text,officeLinks_8_url,officeLinks_9_text,officeLinks_9_url,websiteLinks_1_text,websiteLinks_1_url,websiteLinks_2_text,websiteLinks_2_url,websiteLinks_3_text,websiteLinks_3_url,websiteLinks_4_text,websiteLinks_4_url,Title,Acronym,Agency,"Agency Tags",Alpha-order-name,"Archive Date","CAH Description","CFO Agency","Child Records",City,Comments,"Contact links","Date Last Reviewed","Directory type","Donated money",Email,"English Toggle Node","English Translation Name","For use by","Form links","Group by","In-person links","Inventory URL",Language,"More info (for contact  center only)","Notify Marketing Team",Owner,"Parent Record","Schedule Publish","See also","Show on AZ Index","SMS services","SOCAP member","Spanish Toggle Node",State,"State Details","Street 1","Street 2",Subdivision,Summary,Synonym,"Toll free number","Top Tasks","TTY number","Website links","Workflow Notification Email","Workflow State (for search indexing)",ZIP,"Asset Topic Taxonomy","Government branch",UUID,Path,"Friendly URL","Phone number","Post date","Updated date","English Toggle","Spanish Toggle",Nid,Synonym_Count,langcode,alias,phonehint,"Street 3",phone_1,toll_1,tty_1,toll_2,toll_3,toll_4,tty_2,tty_3,phone_2,phone_3
contact_2-website_1-office_1,"Contact the Office for Civil Rights",https://www2.ed.gov/about/contacts/gen/index.html?src=ft#civil,"File a Discrimination Complaint",https://www2.ed.gov/about/offices/list/ocr/docs/howto.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Office for Civil Rights, Department of Education",http://www.ed.gov/ocr,,,,,,,"Office for Civil Rights, Department of Education",,ED-Education,ED-Education,"Office for Civil Rights - Department of Education",,,No,,Washington,"7/23/09-KTV: To access the OCR electronic complaint form and fill it out online: http://www.ed.gov/about/offices/list/ocr/complaintintro.html
4/2/10 added a description of the organization MJ
6/7/11 SW changed url, changed phone number","Contact the Office for Civil Rights
File a Discrimination Complaint",,"Federal Agencies",No,ocr@ed.gov,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Education",,,Yes,,No,,DC,,"400 Maryland Ave., SW",,,"This office works to ensure equal access to education, and resolve complaints of discrimination.","Civil Rights, Department of Education Office of",1-800-421-3481,,1-800-877-8339,"Office for Civil Rights, Department of Education",,,20202-1100,,"Executive Department Sub-Office/Agency/Bureau",cd85b2e6-c639-4f9f-8009-db3b78e41afd,/content/office-civil-rights-department-education,,1-202-245-6700,1428951945,1578928054,,,209699,1,en,/agencies/office-civil-rights-department-education,phone_1-toll_1-tty_1,,1-202-245-6700,1-800-421-3481,1-800-877-8339,,,,,,,
contact_2-website_1-office_1,"Contact the Consumer Financial Protection Bureau",https://www.consumerfinance.gov/about-us/contact-us/,"Submit a Complaint",https://www.consumerfinance.gov/complaint/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Consumer Financial Protection Bureau",https://www.consumerfinance.gov/,,,,,,,"Consumer Financial Protection Bureau",,,"CFPB-Consumer Financial Protection Bureau","Consumer Financial Protection Bureau",,,No,"Office of Servicemember Affairs",Washington,"March 9, 2017 Top Task, add File a complaint, per Meghan and Aranxta list. sa 
8/9/2019, CC: Completed per CFPB request:  
1.) Under “Agency Details”, please remove the email address info@consumerfinance.gov. The email is no longer in service.

2.)    In the “Contact” field, please change “File a Consumer Finance Complaint” to “Submit a Complaint”

3.)    Please delete “Popular Services from Consumer Financial Protection Bureau” and the links below. They are duplicate links to the same link found in the Contact field.
10/24/22 MJ updated mailing address, in response to request from Jim Zawada @CFPb","Contact the Consumer Financial Protection Bureau 
Submit a Complaint",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,211255,DC,,"PO Box 27170",,,"The Consumer Financial Protection Bureau helps consumers by providing educational materials and accepting complaints. It supervises banks, lenders, and large non-bank entities, such as credit reporting agencies and debt collection companies. The Bureau also works to make credit card, mortgage, and other loan disclosures clearer, so consumers can understand their rights and responsibilities.","Bureau of Consumer Financial Protection","1-855-411-CFPB (1-855-411-2372)",,"1-855-729-CFPB (1-855-729-2372)","Consumer Financial Protection Bureau",,,20038,,"Independent Agency",96c632ee-53c9-494b-855a-8fe1cebcd872,/content/consumer-financial-protection-bureau,,,1428951945,1666616854,,"Oficina para la Protección Financiera del Consumidor",210167,1,en,/agencies/consumer-financial-protection-bureau,phone_1-toll_1-tty_1,,,"1-855-411-CFPB (1-855-411-2372)","1-855-729-CFPB (1-855-729-2372)",,,,,,,
contact_2-website_1-office_1,"Contact the Bureau of Indian Affairs",https://www.bia.gov/contact-us,"Tribal Leaders Directory",https://www.bia.gov/sites/bia.gov/libraries/maps/tld_map.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Regional Offices",https://www.bia.gov/regional-offices,,,,,,,,,,,,,,,,,"Bureau of Indian Affairs",https://www.bia.gov/,,,,,,,"Bureau of Indian Affairs",,DOI-Interior,DOI-Interior,"Bureau of Indian Affairs",,,No,,Washington,,"Contact the Bureau of Indian Affairs 
Tribal Leaders Directory",,"Federal Agencies",No,feedback@bia.gov,,,"USA.gov, NCC Knowledge Base","Bureau of Indian Affairs Formshttps://www.bia.gov/policy-forms/online-forms",None,"Regional Offices",,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of the Interior",,,Yes,,No,,DC,,MS-4606-MIB,"1849 C St., NW",,"The mission of the Bureau of Indian Affairs is to enhance the quality of life, to promote economic opportunity, and to carry out the responsibility to protect and improve the trust assets of American Indians, Indian tribes, and Alaska Natives.","Indian Affairs",,,,"Bureau of Indian Affairs",,,20240,,"Executive Department Sub-Office/Agency/Bureau",86ab1087-d1bd-47db-a6ae-6e3de7c45ac1,/content/bureau-indian-affairs,,1-202-208-5116,1428951945,1558114332,,,210169,1,en,/agencies/bureau-indian-affairs,phone_1-toll_1-tty_1,,1-202-208-5116,,,,,,,,,
contact_2-website_1-office_1,"Contact the U.S. Agency for International Development",https://www.usaid.gov/contact-us,"Staff Directory",https://www.usaid.gov/who-we-are/organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overseas Missions",http://www.usaid.gov/mission-directory,,,,,,,,,,,,,,,,,"U.S. Agency for International Development (USAID)",http://www.usaid.gov/,,,,,,,"U.S. Agency for International Development",USAID,,,"U.S. Agency for International Development",,,Yes,,Washington,,"Contact the U.S. Agency for International Development
Staff Directory",,"Federal Agencies",No,open@usaid.gov,,,"USA.gov, NCC Knowledge Base","U.S. Agency for International Development (USAID) Formshttps://www.usaid.gov/forms",None,"Overseas Missions",,English,,No,meghan.daly@gsa.gov,,,,Yes,,No,210726,DC,,"Ronald Reagan Building",,,"The U.S. Agency for International Development (USAID) is the principal U.S. agency to extend assistance to countries recovering from disaster, trying to escape poverty, and engaging in democratic reforms.","Agency for International Development",,,,"U.S. Agency for International Development (USAID)",,,20523-1000,,"Independent Agency",1668b3cc-94a1-4bb3-bd9b-b582d4712917,/content/us-agency-international-development,,"1-202-712-4810###1-202-712-0000 (Main Line)",1428951945,1671568209,,"Agencia de EE. UU. para el Desarrollo Internacional",210436,1,en,/agencies/us-agency-international-development,phone_2-toll_1-tty_1,,1-202-712-4810,,,,,,,,"1-202-712-0000 (Main Line)",
contact_2-website_1-office_1,"Contact the Federal Mediation and Conciliation Service",http://www.fmcs.gov/internet/categoryList.asp?categoryID=63,"Field Offices",http://www.fmcs.gov/internet/itemDetail.asp?categoryID=82&itemID=16282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Mediation and Conciliation Service",http://www.fmcs.gov/,,,,,,,"Federal Mediation and Conciliation Service",,,,"Federal Mediation and Conciliation Service",,,No,,Washington,,"Contact the Federal Mediation and Conciliation Service 
Field Offices",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","Federal Mediation and Conciliation Service Formshttps://www.fmcs.gov/resources/forms-applications/",None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,DC,,"250 E St., SW",,,"The Federal Mediation and Conciliation Service provides mediation and other conflict resolution services for managing and enhancing labor-management relationships.","Mediation and Conciliation Service",,,,"Federal Mediation and Conciliation Service",,,20427,,"Independent Agency",de60a61f-dfc6-46d5-8493-ecb7321f83f8,/content/federal-mediation-and-conciliation-service,,1-202-606-8100,1428951945,1633359332,,,210251,1,en,/agencies/federal-mediation-and-conciliation-service,phone_1-toll_1-tty_1,,1-202-606-8100,,,,,,,,,
contact_2-website_1-office_1,"Contact the Federal Railroad Administration",http://www.fra.dot.gov/Page/P0006,"Federal Railroad Administration Regional Offices",http://www.fra.dot.gov/Page/P0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Railroad Administration (FRA)",http://www.fra.dot.gov/,,,,,,,"Federal Railroad Administration",FRA,DOT-Transportation,DOT-Transportation,"Federal Railroad Administration",,,No,,Washington,,"Contact the Federal Railroad Administration
Federal Railroad Administration Regional Offices",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","Federal Railroad Administration Safety Formshttps://safetydata.fra.dot.gov/OfficeofSafety/publicsite/forms.aspx",None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Transportation",,,Yes,,No,,DC,,"1200 New Jersey Ave., SE",,,"The Federal Railroad Administration creates and enforces rail safety regulations, administers rail funding, and researches rail improvement strategies and technologies.",,,,,"Federal Railroad Administration (FRA)",,,20590,,"Executive Department Sub-Office/Agency/Bureau",7f9bf97d-5044-421f-a7f8-fc38f2afc10e,/content/federal-railroad-administration,,1-202-366-4000,1428951945,1533561298,,,210253,,en,/agencies/federal-railroad-administration,phone_1-toll_1-tty_1,,1-202-366-4000,,,,,,,,,
contact_2-website_1-office_1,"Contact NOAA Fisheries",https://www.fisheries.noaa.gov/contact-us,"Contact NOAA Fisheries Regions",https://www.fisheries.noaa.gov/contact-directory/regional-offices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NOAA Fisheries",https://www.nmfs.noaa.gov/,,,,,,,"NOAA Fisheries",,DOC-Commerce,DOC-Commerce,"NOAA Fisheries",,,No,,"Silver Spring",,"Contact NOAA Fisheries
Contact NOAA Fisheries Regions",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","NOAA Fisheries Formshttps://www.fisheries.noaa.gov/permits-and-forms",None,,,English,,No,joanne.mcgovern@gsa.gov,"National Oceanic and Atmospheric Administration",,,Yes,,No,,MD,,"1315 East-West Highway",,,"NOAA Fisheries, also known as the National Marine Fisheries Service, is responsible for the management, conservation, and protection of living marine resources within about 200 miles of the U.S. coast.","National Marine Fisheries Service",,,,"NOAA Fisheries",,,20910,,"Executive Department Sub-Office/Agency/Bureau",e9b1bdef-811b-44a3-8c57-f9fd62459ab6,/content/national-marine-fisheries-service,,,1428951945,1569862599,,,210337,1,en,/agencies/national-marine-fisheries-service,phone_1-toll_1-tty_1,,,,,,,,,,,
contact_2-website_1-office_1,"Contact the National Ocean Service",https://oceanservice.noaa.gov/contact.html,"Staff Directory",https://nsd.rdc.noaa.gov/nsd/pubsearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Ocean Service",https://oceanservice.noaa.gov/,,,,,,,"National Ocean Service",,DOC-Commerce,DOC-Commerce,"National Ocean Service",,,No,,"Silver Spring",,"Contact the National Ocean Service 
Staff Directory",,"Federal Agencies",No,nos.info@noaa.gov,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"National Oceanic and Atmospheric Administration",,,Yes,,No,,MD,,"SSMC4, Room 13317","1305 East West Highway",,"The National Ocean Service provides data, tools, and services that support coastal economies and their contribution to the national economy.",,,,,"National Ocean Service",,,20910,,"Executive Department Sub-Office/Agency/Bureau",83dc4083-ceac-4b79-9335-655dafb339ca,/content/national-ocean-service,,1-301-713-3010,1428951945,1598994965,,,210341,,en,/agencies/national-ocean-service,phone_1-toll_1-tty_1,,1-301-713-3010,,,,,,,,,
contact_2-website_1-office_1,"Contact the Foreign Agricultural Service",https://www.fas.usda.gov/contact,"Directory of International Offices",https://www.fas.usda.gov/international-offices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foreign Agricultural Service",https://www.fas.usda.gov/,,,,,,,"Foreign Agricultural Service",,DOA-Agriculture,DOA-Agriculture,"Foreign Agricultural Service",,,No,,Washington,,"Contact the Foreign Agricultural Service 
Directory of International Offices",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Agriculture",,,Yes,,No,,DC,,"1400 Independence Ave., SW","Mail Stop 1001",,"The Foreign Agricultural Service helps bring U.S. agricultural products to international markets by providing resource and market intelligence assistance to exporters. The Foreign Agricultural Service also assists in the administration of foreign food aid, including helping to boost the agricultural capabilities of aid recipients.",,,,,"Foreign Agricultural Service",,,20250,,"Executive Department Sub-Office/Agency/Bureau",f5729215-4291-4b77-9270-de756d39704b,/content/foreign-agricultural-service,,,1428951945,1642177448,,,210259,,en,/agencies/foreign-agricultural-service,phone_1-toll_1-tty_1,,,,,,,,,,,
contact_2-website_1-office_1,"Contact the Federal Maritime Commission",https://www.fmc.gov/contact,"Bureaus and Offices",https://www.fmc.gov/about-the-fmc/bureaus-offices/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Maritime Commission",https://www.fmc.gov/,,,,,,,"Federal Maritime Commission",,DOT-Transportation,,FMC,,,No,,Washington,,"Contact the Federal Maritime Commission
Bureaus and Offices",,"Federal Agencies",No,Complaints@fmc.gov,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,DC,,"800 North Capitol St., NW",,,"The Federal Maritime Commission is responsible for regulating the U.S. international ocean transportation system for the benefit of U.S. exporters, importers, and the U.S. consumer.",,,,,"Federal Maritime Commission",,,20573,,"Independent Agency",04cb7d4b-651f-483e-a973-8a7b3b07e8e8,/content/federal-maritime-commission,,1-202-523-5725,1428951945,1631904893,,,210454,,en,/agencies/federal-maritime-commission,phone_1-toll_1-tty_1,,1-202-523-5725,,,,,,,,,
contact_2-website_1-office_1,"Contact the Department of Education",http://www2.ed.gov/about/contacts/gen/index.html,"Student Loan Questions",https://studentaid.gov/help-center/contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Department of Education (ED)",http://www.ed.gov,,,,,,,"U.S. Department of Education",ED,ED-Education,ED-Education,"Department of Education",,,Yes,"Office for Civil Rights, Department of Education, Office of Postsecondary Education, Office of Special Education and Rehabilitative Services, Office of Career, Technical, and Adult Education, Education Publications Center (EDPUBS), English Language Acquisition Office, Office of Elementary and Secondary Education, Institute of Education Sciences, Commission on Presidential Scholars, Federal Student Aid Information Center , Literacy Information and Communication System",Washington,"March 9, 2017 Top Task adds Apply for Aid, Find Grants and Scholarships, Student Loan Forgiveness per Meghan and Aranxtra list. sa","Contact the Department of Education
Student Loan Questions",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","Department of Education Formshttps://www2.ed.gov/fund/grant/apply/appforms/appforms.html",None,,,English,,No,meghan.daly@gsa.gov,"White House",,,Yes,,No,210711,DC,,"400 Maryland Ave., SW",,,"The Department of Education fosters educational excellence, and to ensures equal access to educational opportunity for all.","Education Department###Department of Education","1-800-USA-LEARN (1-800-872-5327)","Apply for Aid for College 
Find Grants and Scholarships
Student Loan Forgiveness","1-800-877-8339 (Federal Relay Service)","Department of Education (ED)",,,20202,,"Executive Department",47d27b5b-de90-4e03-8520-e2fd76ea83eb,/content/us-department-education,,,1428951945,1601300671,,"Departamento de Educación",210119,2,en,/agencies/us-department-education,phone_1-toll_1-tty_1,,,"1-800-USA-LEARN (1-800-872-5327)","1-800-877-8339 (Federal Relay Service)",,,,,,,
contact_2-website_1-office_1,"Contact the National Endowment for the Arts",https://www.arts.gov/about/leadership-staff,"Staff Directory",https://www.arts.gov/about/leadership-staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Endowment for the Arts",https://www.arts.gov/,,,,,,,"National Endowment for the Arts",NEA,,"Government Contact Information",NEA,,,No,,Washington,"address updated April 4, 2017","Contact the National Endowment for the Arts 
Staff Directory","02/19/2020 - 12:00","Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,stephanie.madden@gsa.gov,,,,Yes,,No,,DC,,"400 7th St., SW",,,"The National Endowment for the Arts funds, promotes, and strengthens the creative capacity of our communities by providing all Americans with opportunities for arts participation.",,,"How to apply for a NEA grant",1-202-682-5496,"National Endowment for the Arts",,,20506-0001,,"Independent Agency",ca80ba99-671c-438e-8271-e9cda2f6da81,/content/national-endowment-arts,,1-202-682-5400,1428951945,1630355232,,,210462,,en,/agencies/national-endowment-arts,phone_1-toll_1-tty_1,,1-202-682-5400,,1-202-682-5496,,,,,,,
contact_2-website_1-office_1,"Contact the National Science Foundation",http://www.nsf.gov/help/contact.jsp,"Staff Directory",http://www.nsf.gov/staff/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Science Foundation (NSF)",http://www.nsf.gov/,,,,,,,"National Science Foundation",NSF,,,NSF,,,Yes,,Alexandria,,"Contact the National Science Foundation
Staff Directory",,"Federal Agencies",No,info@nsf.gov,,,"USA.gov, NCC Knowledge Base","National Science Foundation Formshttps://www.nsf.gov/publications/index.jsp",None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,210694,VA,,"2415 Eisenhower Ave.",,,"The National Science Foundation supports research and education across all fields of science and technology, primarily through grants.",,1-800-877-8339,,1-703-292-5090###1-800-281-8749,"National Science Foundation (NSF)",,,22314,,"Independent Agency",8dc5595b-ced3-47e3-9f14-525827f2f857,/content/national-science-foundation,,1-703-292-5111,1428951945,1522898786,,"Fundación Nacional de Ciencias",210464,,en,/agencies/national-science-foundation,phone_1-toll_1-tty_2,,1-703-292-5111,1-800-877-8339,1-703-292-5090,,,,1-800-281-8749,,,
contact_2-website_1-office_1,"Formulario de contacto",http://www.uscis.gov/es/acerca-de-nosotros/contactenos,"Haga una cita con InfoPass",https://my.uscis.gov/es/appointment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicio de Ciudadanía e Inmigración de Estados Unidos",http://www.uscis.gov/es,,,,,,,"Servicio de Ciudadanía e Inmigración de Estados Unidos",USCIS,,,"Servicio de Ciudadanía e Inmigración de Estados Unidos",,,No,,"Camp Springs",,"Formulario de contacto 
Haga una cita con InfoPass",,"Federal Agencies",No,,210603,"(U.S. Citizenship and Immigration Services &#8211; USCIS)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,hiram.soto@gsa.gov,"Departamento de Seguridad Nacional",,,Yes,,No,,MD,,"U.S. Citizenship and Immigration Services","5900 Capital Gateway Dr.","U.S. Citizenship and Immigration Services","El Servicio de Ciudadanía e Inmigración de Estados Unidos proporciona servicios de naturalización y solicitudes de visas para los inmigrantes a Estados Unidos.",,"1-800-375-5283 (para español presione el 2)",,1-800-767-1833,"Servicio de Ciudadanía e Inmigración de Estados Unidos",,,20588-0009,,"Executive Department Sub-Office/Agency/Bureau",519aae45-3631-40b3-8f5f-dbbb4f860c4d,/node/210696,,,1428951945,1612799024,"U.S. Citizenship and Immigration Services",,210696,,es,/agencias/servicio-de-ciudadania-e-inmigracion-de-estados-unidos,phone_1-toll_1-tty_1,,,"1-800-375-5283 (para español presione el 2)",1-800-767-1833,,,,,,,
contact_2-website_1-office_1,"Contact the Indian Health Service",http://www.ihs.gov/index.cfm?module=Contact,"Indian Health Service Phone Directory",https://www.ihs.gov/Directory/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Find a Facility Near You",http://www.ihs.gov/index.cfm?module=AreaOffices,,,,,,,,,,,,,,,,,"Indian Health Service",http://www.ihs.gov/,,,,,,,"Indian Health Service",,HHS-Health,HHS-Health,"Indian Health Service",,,No,,Rockville,,"Contact the Indian Health Service 
Indian Health Service Phone Directory",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","Indian Health Service Formshttps://www.ihs.gov/forpatients/patientforms/",None,"Find a Facility Near You",,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Health and Human Services",,,Yes,,No,,MD,,"801 Thompson Ave.","Suite 400",,"The Indian Health Service provides federal health services to American Indians and Alaska Natives.",,,,,"Indian Health Service",,,20852,,"Executive Department Sub-Office/Agency/Bureau",f0850c7e-8c73-4863-8350-cfe6e3d3437c,/content/indian-health-service,,1-301-443-3593,1428951945,1522898587,,,210278,,en,/agencies/indian-health-service,phone_1-toll_1-tty_1,,1-301-443-3593,,,,,,,,,
contact_2-website_1-office_1,"Formulario de contacto Contáctese con la Comisión Federal de Comercio",https://www.ftc.gov/es/acerca-de-la-ftc/cont%C3%A1ctenos,"Registro nacional ""No Llame""",https://www.donotcall.gov/index.html?lang=es-MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comisión Federal de Comercio",https://www.ftc.gov/es,,,,,,,"Comisión Federal de Comercio",FTC,,,"Comisión Federal de Comercio",,,No,,Washington,,"Formulario de contacto Contáctese con la Comisión Federal de Comercio
Registro nacional ""No Llame""",,"Federal Agencies",No,,210133,"(Federal Trade Commission - FTC)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,ana.ayanegui@gsa.gov,,,,Yes,,No,,DC,,"Federal Trade Commission","600 Pennsylvania Avenue, NW","Federal Trade Commission","La Comisión Federal de Comercio (FTC, por su sigla en inglés) es responsable de asegurar que el mercado de consumo sea eficiente y no tenga restricciones. La Comisión hace cumplir las leyes federales de protección a los consumidores y las leyes de antimonopolio y competencia.",,"1-877-382-4357 (para español presione el 2)","Reporte las estafas y fraudes
Denuncie el robo de identidad",1-866-653-4261,"Comisión Federal de Comercio",,,20580,,"Executive Department Sub-Office/Agency/Bureau",e49ccb29-3054-45d5-a914-c98337e2c5a8,/node/210698,,,1428951945,1649102810,"Federal Trade Commission",,210698,,es,/agencias/comision-federal-de-comercio,phone_1-toll_1-tty_1,,,"1-877-382-4357 (para español presione el 2)",1-866-653-4261,,,,,,,
contact_2-website_1-office_1,"Contact the Centers for Disease Control and Prevention (CDC)",https://wwwn.cdc.gov/dcs/ContactUs/Form,"Report Foodborne Illness",https://www.cdc.gov/foodsafety/outbreaks/investigating-outbreaks/report-illness/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention (CDC)",https://www.cdc.gov/,,,,,,,"Centers for Disease Control and Prevention",CDC,,HHS-Health,"Department of Health and Human Services-DHHS-CDC",,,No,"Agency for Toxic Substances and Disease Registry, National Institute of Occupational Safety and Health, National Prevention Information Network",Atlanta,"7/16/11: SL reviewed record
March 10, 2017 top task add links Ebola and Disease A-Z, per Meghan and Aranxtra list. sa","Contact the Centers for Disease Control and Prevention (CDC) 
Report Foodborne Illness",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Health and Human Services",,,Yes,,No,210691,GA,,"1600 Clifton Rd.",,,"The Centers for Disease Control and Prevention (CDC) collaborates to create the expertise, information, and tools that people and communities need to protect their health through health promotion, prevention of disease, injury and disability, and preparedness for new health threats.",,1-800-232-4636,"COVID-19 Health Information
A to Z Diseases and Conditions",1-888-232-6348,"Centers for Disease Control and Prevention (CDC)",,,30329,,"Executive Department Sub-Office/Agency/Bureau",48c9db68-3332-43ba-a845-b22e5e2c0cd9,/content/centers-disease-control-and-prevention,,,1428951945,1614633397,,"Centros para el Control y la Prevención de Enfermedades – CDC",209661,,en,/agencies/centers-disease-control-and-prevention,phone_1-toll_1-tty_1,,,1-800-232-4636,1-888-232-6348,,,,,,,
contact_2-website_1-office_1,"Contact the Interagency Council on Homelessness",https://www.usich.gov/about-usich/contact,"Find Help for Homeless People",https://www.usich.gov/need-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Interagency Council on Homelessness",https://www.usich.gov/,,,,,,,"Interagency Council on Homelessness",,,,"Interagency Council on Homelessness",,,No,,Washington,,"Contact the Interagency Council on Homelessness 
Find Help for Homeless People",,"Federal Agencies",No,usich@usich.gov,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,DC,,"1275 First St., NE,","Suite 227",,"The Interagency Council on Homelessness works in partnership with every level of government and the private sector to reduce and end homelessness in the nation.",,,,,"Interagency Council on Homelessness",,,20552,,"Independent Board, Commission, Committee",3ab9b24d-1ce1-460e-bf4f-823440d1b901,/content/interagency-council-homelessness,,1-202-708-4663,1428951945,1608565453,,,210285,,en,/agencies/interagency-council-homelessness,phone_1-toll_1-tty_1,,1-202-708-4663,,,,,,,,,
contact_2-website_1-office_1,"Contact the U.S. Access Board",https://www.access-board.gov/contact/,"File an Accessibility Complaint",https://consumercomplaints.fcc.gov/hc/en-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U.S. Access Board",https://www.access-board.gov/,,,,,,,"U.S. Access Board",,,,AB,,,No,,Washington,,"Contact the U.S. Access Board 
File an Accessibility Complaint",,"Federal Agencies",No,info@access-board.gov,,,"USA.gov, NCC Knowledge Base","Accessibility Complaint Formhttps://www.access-board.gov/enforcement/",None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,210804,DC,,"1331 F St., NW","Suite 1000",,"The Access Board is an independent federal agency devoted to accessibility for people with disabilities. The Board develops and maintains design criteria for the built environment, transit vehicles, telecommunications equipment, and for electronic and information technology.","Access Board",1-800-872-2253,,1-202-272-0082###1-800-993-2822,"U.S. Access Board",,,20004-1111,,"Executive Department Sub-Office/Agency/Bureau",69299d83-bb4f-417c-9d20-fc4078e31ff0,/content/us-access-board,,1-202-272-0080,1428951945,1667577444,,"Consejo de Accesibilidad de Servicios Públicos de Estados Unidos",210475,1,en,/agencies/us-access-board,phone_1-toll_1-tty_2,,1-202-272-0080,1-800-872-2253,1-202-272-0082,,,,1-800-993-2822,,,
